,card_id,field_id,date_collected,total_scm,scm_male,scm_female,florilega,season_total,male_total,female_total,weekly_prop,weekly_prop_f,weekly_prop_m,season_prop,total_flies,week,year
966,6340.0,SMI_JOH,2023-08-07,11.0,4.0,7.0,1.0,497.0,258.0,239.0,0.022132796780684104,0.029288702928870293,0.015503875968992248,0.9798792756539235,12.0,32,2023
962,6284.0,GAB_ALL,2023-08-07,0.0,0.0,0.0,0.0,1143.0,822.0,321.0,0.0,0.0,0.0,0.48118985126859143,0.0,32,2023
960,6280.0,GAB_STE,2023-08-07,5.0,3.0,2.0,0.0,729.0,414.0,315.0,0.006858710562414266,0.006349206349206349,0.007246376811594203,0.9286694101508917,5.0,32,2023
968,6942.0,WIS_COO_2,2023-08-07,2.0,1.0,1.0,0.0,295.0,206.0,89.0,0.006779661016949152,0.011235955056179775,0.0048543689320388345,0.9796610169491525,2.0,32,2023
924,6302.0,KAT_JEF,2023-08-08,0.0,0.0,0.0,0.0,109.0,62.0,47.0,0.0,0.0,0.0,0.8990825688073395,0.0,32,2023
926,6346.0,ZUE_REE,2023-08-08,104.0,73.0,31.0,1.0,2497.0,1359.0,1138.0,0.04164997997597117,0.027240773286467488,0.05371596762325239,0.6736083299959952,105.0,32,2023
928,6350.0,SEA_HOO,2023-08-08,158.0,52.0,106.0,66.0,2273.0,1338.0,935.0,0.06951165860096789,0.11336898395721925,0.03886397608370702,0.7465904091509019,224.0,32,2023
938,6424.0,OLE_FIE_OUT,2023-08-08,30.0,10.0,20.0,28.0,545.0,151.0,394.0,0.05504587155963303,0.050761421319796954,0.06622516556291391,0.05504587155963303,58.0,32,2023
931,6417.0,KIR_FIE_OUT,2023-08-08,21.0,12.0,9.0,4.0,434.0,264.0,170.0,0.04838709677419355,0.052941176470588235,0.045454545454545456,0.12672811059907835,25.0,32,2023
932,6418.0,KIR_ORC_IN,2023-08-08,4.0,0.0,4.0,0.0,174.0,122.0,52.0,0.022988505747126436,0.07692307692307693,0.0,0.028735632183908046,4.0,32,2023
933,6419.0,KIR_ORC_OUT,2023-08-08,4.0,3.0,1.0,0.0,413.0,309.0,104.0,0.009685230024213076,0.009615384615384616,0.009708737864077669,0.02421307506053269,4.0,32,2023
934,6420.0,KIR_FOR_IN,2023-08-08,1.0,0.0,1.0,0.0,18.0,8.0,10.0,0.05555555555555555,0.1,0.0,0.05555555555555555,1.0,32,2023
935,6421.0,KIR_FOR_OUT,2023-08-08,2.0,1.0,1.0,0.0,215.0,181.0,34.0,0.009302325581395349,0.029411764705882353,0.0055248618784530384,0.009302325581395349,2.0,32,2023
936,6422.0,OLE_FOR_OUT,2023-08-08,25.0,11.0,14.0,0.0,367.0,126.0,241.0,0.0681198910081744,0.058091286307053944,0.0873015873015873,0.0681198910081744,25.0,32,2023
937,6423.0,OLE_FOR_IN,2023-08-08,2.0,0.0,2.0,0.0,49.0,7.0,42.0,0.04081632653061224,0.047619047619047616,0.0,0.04081632653061224,2.0,32,2023
930,6416.0,KIR_FIE_IN,2023-08-08,1.0,1.0,0.0,0.0,415.0,207.0,208.0,0.0024096385542168677,0.0,0.004830917874396135,0.20481927710843373,1.0,32,2023
939,6425.0,OLE_FIE_IN,2023-08-08,99.0,26.0,73.0,61.0,885.0,174.0,711.0,0.11186440677966102,0.10267229254571027,0.14942528735632185,0.11186440677966102,160.0,32,2023
942,6492.0,DUN_FIE_IN,2023-08-08,0.0,0.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,0.375,0.0,32,2023
958,6684.0,ONE_STA,2023-08-08,51.0,28.0,23.0,3.0,1683.0,826.0,857.0,0.030303030303030304,0.026837806301050177,0.03389830508474576,0.910873440285205,54.0,32,2023
956,6660.0,ONE_ADO,2023-08-08,13.0,3.0,10.0,0.0,614.0,344.0,270.0,0.021172638436482084,0.037037037037037035,0.00872093023255814,0.990228013029316,13.0,32,2023
955,6505.0,PAT_FIE_IN,2023-08-08,0.0,0.0,0.0,0.0,107.0,36.0,71.0,0.0,0.0,0.0,0.23364485981308408,0.0,32,2023
940,6490.0,POV_DUN,2023-08-08,0.0,0.0,0.0,0.0,275.0,185.0,90.0,0.0,0.0,0.0,0.9636363636363636,0.0,32,2023
952,6502.0,CUR_FIE_IN,2023-08-08,0.0,0.0,0.0,0.0,45.0,20.0,25.0,0.0,0.0,0.0,0.2222222222222222,0.0,32,2023
950,6500.0,DIP_CUR,2023-08-08,6.0,3.0,3.0,1.0,1308.0,655.0,653.0,0.0045871559633027525,0.004594180704441042,0.004580152671755725,0.9587155963302753,7.0,32,2023
954,6504.0,DIP_PAT,2023-08-08,18.0,3.0,15.0,2.0,1602.0,817.0,785.0,0.011235955056179775,0.01910828025477707,0.0036719706242350062,0.8014981273408239,20.0,32,2023
948,6498.0,FLE_FOR_OUT,2023-08-08,1.0,0.0,1.0,1.0,27.0,16.0,11.0,0.037037037037037035,0.09090909090909091,0.0,0.6296296296296295,2.0,32,2023
947,6497.0,FLE_FIE_IN,2023-08-08,0.0,0.0,0.0,0.0,110.0,46.0,64.0,0.0,0.0,0.0,0.5727272727272728,0.0,32,2023
946,6496.0,DIP_FLE,2023-08-08,31.0,7.0,24.0,10.0,1556.0,780.0,776.0,0.01992287917737789,0.030927835051546393,0.008974358974358974,0.9672236503856041,41.0,32,2023
944,6494.0,DUN_FOR_IN,2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,32,2023
943,6493.0,DUN_FOR_OUT,2023-08-08,0.0,0.0,0.0,0.0,14.0,4.0,10.0,0.0,0.0,0.0,0.07142857142857142,0.0,32,2023
949,6499.0,FLE_FOR_IN,2023-08-08,0.0,0.0,0.0,0.0,16.0,9.0,7.0,0.0,0.0,0.0,0.9375,0.0,32,2023
923,6439.0,GRS_ORC_OUT,2023-08-09,71.0,6.0,65.0,33.0,573.0,253.0,320.0,0.12390924956369982,0.203125,0.023715415019762844,0.2181500872600349,104.0,32,2023
922,6438.0,GRS_ORC_IN,2023-08-09,91.0,9.0,82.0,23.0,558.0,236.0,322.0,0.16308243727598568,0.2546583850931677,0.038135593220338986,0.24551971326164876,114.0,32,2023
921,6437.0,GRS_FIE_OUT,2023-08-09,38.0,10.0,28.0,2.0,725.0,510.0,215.0,0.05241379310344828,0.13023255813953488,0.0196078431372549,0.15448275862068966,40.0,32,2023
920,6436.0,GRS_FIE_IN,2023-08-09,0.0,0.0,0.0,0.0,247.0,123.0,124.0,0.0,0.0,0.0,0.012145748987854251,0.0,32,2023
919,6435.0,GRN_FIE_OUT,2023-08-09,22.0,5.0,17.0,1.0,462.0,218.0,244.0,0.047619047619047616,0.06967213114754098,0.022935779816513763,0.38095238095238093,23.0,32,2023
918,6434.0,GRN_FIE_IN,2023-08-09,40.0,11.0,29.0,2.0,652.0,305.0,347.0,0.06134969325153374,0.08357348703170028,0.036065573770491806,0.3420245398773006,42.0,32,2023
917,6433.0,GRN_ORC_OUT,2023-08-09,109.0,23.0,86.0,13.0,942.0,416.0,526.0,0.11571125265392782,0.1634980988593156,0.055288461538461536,0.11571125265392782,122.0,32,2023
915,6431.0,EVE_ORC_OUT,2023-08-09,3.0,2.0,1.0,1.0,29.0,7.0,22.0,0.10344827586206896,0.045454545454545456,0.2857142857142857,0.10344827586206896,4.0,32,2023
910,6426.0,IND_ORC_IN,2023-08-09,43.0,20.0,23.0,19.0,209.0,92.0,117.0,0.20574162679425836,0.19658119658119658,0.21739130434782608,0.41148325358851673,62.0,32,2023
911,6427.0,IND_ORC_OUT,2023-08-09,24.0,14.0,10.0,15.0,233.0,132.0,101.0,0.10300429184549356,0.09900990099009901,0.10606060606060606,0.2575107296137339,39.0,32,2023
916,6432.0,GRN_ORC_IN,2023-08-09,106.0,19.0,87.0,4.0,877.0,310.0,567.0,0.12086659064994298,0.15343915343915343,0.06129032258064516,0.12086659064994298,110.0,32,2023
913,6429.0,IND_ORC_OUT_2,2023-08-09,30.0,15.0,15.0,9.0,299.0,179.0,120.0,0.10033444816053512,0.125,0.08379888268156424,0.25752508361204013,39.0,32,2023
914,6430.0,EVE_ORC_IN,2023-08-09,0.0,0.0,0.0,0.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,32,2023
912,6428.0,IND_ORC_IN_2,2023-08-09,5.0,1.0,4.0,4.0,101.0,51.0,50.0,0.04950495049504951,0.08,0.0196078431372549,0.32673267326732675,9.0,32,2023
892,6354.0,ZUE_REE,2023-08-14,66.0,20.0,46.0,0.0,2497.0,1359.0,1138.0,0.02643171806167401,0.040421792618629174,0.014716703458425313,0.7000400480576693,66.0,33,2023
894,6360.0,GAB_STE,2023-08-14,14.0,6.0,8.0,0.0,729.0,414.0,315.0,0.019204389574759947,0.025396825396825397,0.014492753623188406,0.9478737997256516,14.0,33,2023
896,6364.0,GAB_ALL,2023-08-14,0.0,0.0,0.0,0.0,1143.0,822.0,321.0,0.0,0.0,0.0,0.48118985126859143,0.0,33,2023
890,6342.0,KAT_JEF,2023-08-14,1.0,0.0,1.0,0.0,109.0,62.0,47.0,0.009174311926605505,0.02127659574468085,0.0,0.9082568807339451,1.0,33,2023
900,6686.0,ONE_STA,2023-08-14,54.0,15.0,39.0,5.0,1683.0,826.0,857.0,0.03208556149732621,0.045507584597432905,0.018159806295399514,0.9429590017825312,59.0,33,2023
904,6916.0,SMI_HOF,2023-08-14,14.0,2.0,12.0,2.0,444.0,244.0,200.0,0.03153153153153153,0.06,0.00819672131147541,0.9662162162162162,16.0,33,2023
906,6928.0,WIS_COO,2023-08-14,7.0,5.0,2.0,1.0,1367.0,880.0,487.0,0.005120702267739576,0.004106776180698152,0.005681818181818182,0.5991221653255303,8.0,33,2023
908,6944.0,WIS_COO_2,2023-08-14,0.0,0.0,0.0,0.0,295.0,206.0,89.0,0.0,0.0,0.0,0.9796610169491525,0.0,33,2023
898,6662.0,ONE_ADO,2023-08-14,6.0,1.0,5.0,0.0,614.0,344.0,270.0,0.009771986970684038,0.018518518518518517,0.0029069767441860465,1.0,6.0,33,2023
872,6462.0,KIR_FIE_OUT,2023-08-15,25.0,12.0,13.0,5.0,434.0,264.0,170.0,0.0576036866359447,0.07647058823529412,0.045454545454545456,0.18433179723502302,30.0,33,2023
862,6352.0,SEA_HOO,2023-08-15,121.0,46.0,75.0,26.0,2273.0,1338.0,935.0,0.05323361196656401,0.08021390374331551,0.0343796711509716,0.7998240211174659,147.0,33,2023
864,6454.0,OLE_FOR_OUT,2023-08-15,86.0,43.0,43.0,5.0,367.0,126.0,241.0,0.23433242506811988,0.17842323651452283,0.3412698412698413,0.3024523160762943,91.0,33,2023
865,6455.0,OLE_FOR_IN,2023-08-15,6.0,2.0,4.0,0.0,49.0,7.0,42.0,0.12244897959183673,0.09523809523809523,0.2857142857142857,0.16326530612244897,6.0,33,2023
866,6456.0,OLE_FIE_OUT,2023-08-15,104.0,52.0,52.0,36.0,545.0,151.0,394.0,0.1908256880733945,0.1319796954314721,0.3443708609271523,0.24587155963302754,140.0,33,2023
868,6458.0,KIR_FOR_OUT,2023-08-15,0.0,0.0,0.0,0.0,215.0,181.0,34.0,0.0,0.0,0.0,0.009302325581395349,0.0,33,2023
869,6459.0,KIR_FOR_IN,2023-08-15,0.0,0.0,0.0,0.0,18.0,8.0,10.0,0.0,0.0,0.0,0.05555555555555555,0.0,33,2023
870,6460.0,KIR_ORC_OUT,2023-08-15,5.0,1.0,4.0,0.0,413.0,309.0,104.0,0.012106537530266344,0.038461538461538464,0.003236245954692557,0.036319612590799036,5.0,33,2023
871,6461.0,KIR_ORC_IN,2023-08-15,3.0,0.0,3.0,0.0,174.0,122.0,52.0,0.017241379310344827,0.057692307692307696,0.0,0.04597701149425287,3.0,33,2023
873,6463.0,KIR_FIE_IN,2023-08-15,10.0,1.0,9.0,1.0,415.0,207.0,208.0,0.024096385542168676,0.04326923076923077,0.004830917874396135,0.22891566265060243,11.0,33,2023
867,6457.0,OLE_FIE_IN,2023-08-15,166.0,51.0,115.0,19.0,885.0,174.0,711.0,0.18757062146892656,0.1617440225035162,0.29310344827586204,0.2994350282485876,185.0,33,2023
876,6508.0,DUN_FIE_IN,2023-08-15,2.0,0.0,2.0,0.0,8.0,2.0,6.0,0.25,0.3333333333333333,0.0,0.625,2.0,33,2023
888,6520.0,DIP_PAT,2023-08-15,11.0,3.0,8.0,0.0,1602.0,817.0,785.0,0.00686641697877653,0.01019108280254777,0.0036719706242350062,0.8083645443196005,11.0,33,2023
886,6518.0,CUR_FIE_IN,2023-08-15,0.0,0.0,0.0,0.0,45.0,20.0,25.0,0.0,0.0,0.0,0.2222222222222222,0.0,33,2023
883,6515.0,FLE_FOR_IN,2023-08-15,0.0,0.0,0.0,0.0,16.0,9.0,7.0,0.0,0.0,0.0,0.9375,0.0,33,2023
889,6521.0,PAT_FIE_IN,2023-08-15,1.0,0.0,1.0,0.0,107.0,36.0,71.0,0.009345794392523364,0.014084507042253521,0.0,0.24299065420560745,1.0,33,2023
884,6516.0,DIP_CUR,2023-08-15,4.0,0.0,4.0,1.0,1308.0,655.0,653.0,0.0030581039755351682,0.006125574272588055,0.0,0.9617737003058104,5.0,33,2023
881,6513.0,FLE_FIE_IN,2023-08-15,6.0,2.0,4.0,2.0,110.0,46.0,64.0,0.05454545454545454,0.0625,0.043478260869565216,0.6272727272727272,8.0,33,2023
879,6511.0,DIP_FLE,2023-08-15,19.0,4.0,15.0,14.0,1556.0,780.0,776.0,0.012210796915167094,0.019329896907216496,0.005128205128205128,0.9794344473007712,33.0,33,2023
878,6510.0,DUN_FOR_IN,2023-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,33,2023
877,6509.0,DUN_FOR_OUT,2023-08-15,0.0,0.0,0.0,0.0,14.0,4.0,10.0,0.0,0.0,0.0,0.07142857142857142,0.0,33,2023
882,6514.0,FLE_FOR_OUT,2023-08-15,5.0,4.0,1.0,2.0,27.0,16.0,11.0,0.18518518518518517,0.09090909090909091,0.25,0.8148148148148148,7.0,33,2023
874,6506.0,POV_DUN,2023-08-15,0.0,0.0,0.0,0.0,275.0,185.0,90.0,0.0,0.0,0.0,0.9636363636363636,0.0,33,2023
853,6445.0,GRS_FIE_IN,2023-08-16,0.0,0.0,0.0,0.0,247.0,123.0,124.0,0.0,0.0,0.0,0.012145748987854251,0.0,33,2023
848,6440.0,EVE_ORC_OUT,2023-08-16,0.0,0.0,0.0,0.0,29.0,7.0,22.0,0.0,0.0,0.0,0.10344827586206896,0.0,33,2023
849,6441.0,EVE_ORC_IN,2023-08-16,0.0,0.0,0.0,1.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,33,2023
850,6442.0,GRS_ORC_OUT,2023-08-16,26.0,12.0,14.0,13.0,573.0,253.0,320.0,0.04537521815008726,0.04375,0.04743083003952569,0.26352530541012215,39.0,33,2023
851,6443.0,GRS_ORC_IN,2023-08-16,35.0,25.0,10.0,11.0,558.0,236.0,322.0,0.06272401433691756,0.031055900621118012,0.1059322033898305,0.30824372759856633,46.0,33,2023
852,6444.0,GRS_FIE_OUT,2023-08-16,35.0,25.0,10.0,4.0,725.0,510.0,215.0,0.04827586206896552,0.046511627906976744,0.049019607843137254,0.20275862068965517,39.0,33,2023
854,6446.0,GRN_ORC_OUT,2023-08-16,121.0,59.0,62.0,26.0,942.0,416.0,526.0,0.12845010615711253,0.11787072243346007,0.14182692307692307,0.24416135881104034,147.0,33,2023
856,6448.0,GRN_FIE_OUT,2023-08-16,32.0,20.0,12.0,15.0,462.0,218.0,244.0,0.06926406926406926,0.04918032786885246,0.09174311926605505,0.45021645021645024,47.0,33,2023
857,6449.0,GRN_FIE_IN,2023-08-16,33.0,21.0,12.0,6.0,652.0,305.0,347.0,0.05061349693251534,0.0345821325648415,0.06885245901639345,0.39263803680981596,39.0,33,2023
858,6450.0,IND_ORC_OUT,2023-08-16,44.0,23.0,21.0,18.0,233.0,132.0,101.0,0.1888412017167382,0.2079207920792079,0.17424242424242425,0.44635193133047213,62.0,33,2023
859,6451.0,IND_ORC_IN,2023-08-16,31.0,11.0,20.0,8.0,209.0,92.0,117.0,0.14832535885167464,0.17094017094017094,0.11956521739130435,0.5598086124401913,39.0,33,2023
860,6452.0,IND_ORC_OUT_2,2023-08-16,40.0,22.0,18.0,7.0,299.0,179.0,120.0,0.13377926421404682,0.15,0.12290502793296089,0.391304347826087,47.0,33,2023
861,6453.0,IND_ORC_IN_2,2023-08-16,10.0,5.0,5.0,1.0,101.0,51.0,50.0,0.09900990099009901,0.1,0.09803921568627451,0.4257425742574258,11.0,33,2023
855,6447.0,GRN_ORC_IN,2023-08-16,119.0,40.0,79.0,18.0,877.0,310.0,567.0,0.13568985176738882,0.13932980599647266,0.12903225806451613,0.2565564424173318,137.0,33,2023
838,6356.0,ZUE_REE,2023-08-21,64.0,23.0,41.0,16.0,2497.0,1359.0,1138.0,0.025630756908289948,0.03602811950790861,0.01692420897718911,0.7256708049659591,80.0,34,2023
840,6362.0,GAB_STE,2023-08-21,16.0,7.0,9.0,5.0,729.0,414.0,315.0,0.02194787379972565,0.02857142857142857,0.016908212560386472,0.9698216735253772,21.0,34,2023
846,6688.0,ONE_STA,2023-08-21,96.0,20.0,76.0,6.0,1683.0,826.0,857.0,0.0570409982174688,0.08868144690781797,0.024213075060532687,1.0,102.0,34,2023
842,6366.0,GAB_ALL,2023-08-21,0.0,0.0,0.0,0.0,1143.0,822.0,321.0,0.0,0.0,0.0,0.48118985126859143,0.0,34,2023
822,6528.0,DIP_FLE,2023-08-22,6.0,2.0,4.0,3.0,1556.0,780.0,776.0,0.0038560411311053984,0.005154639175257732,0.002564102564102564,0.9832904884318766,9.0,34,2023
812,6358.0,SEA_HOO,2023-08-22,36.0,12.0,24.0,20.0,2273.0,1338.0,935.0,0.01583809942806863,0.025668449197860963,0.008968609865470852,0.8156621205455346,56.0,34,2023
814,6368.0,KAT_JEF,2023-08-22,0.0,0.0,0.0,0.0,109.0,62.0,47.0,0.0,0.0,0.0,0.9082568807339451,0.0,34,2023
816,6522.0,POV_DUN,2023-08-22,0.0,0.0,0.0,0.0,275.0,185.0,90.0,0.0,0.0,0.0,0.9636363636363636,0.0,34,2023
818,6524.0,DUN_FIE_IN,2023-08-22,2.0,1.0,1.0,0.0,8.0,2.0,6.0,0.25,0.16666666666666666,0.5,0.875,2.0,34,2023
820,6526.0,DUN_FOR_IN,2023-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,34,2023
823,6529.0,FLE_FIE_IN,2023-08-22,2.0,1.0,1.0,0.0,110.0,46.0,64.0,0.01818181818181818,0.015625,0.021739130434782608,0.6454545454545454,2.0,34,2023
819,6525.0,DUN_FOR_OUT,2023-08-22,0.0,0.0,0.0,0.0,14.0,4.0,10.0,0.0,0.0,0.0,0.07142857142857142,0.0,34,2023
825,6531.0,FLE_FOR_IN,2023-08-22,0.0,0.0,0.0,0.0,16.0,9.0,7.0,0.0,0.0,0.0,0.9375,0.0,34,2023
826,6532.0,DIP_CUR,2023-08-22,3.0,2.0,1.0,0.0,1308.0,655.0,653.0,0.0022935779816513763,0.0015313935681470138,0.0030534351145038168,0.9640672782874617,3.0,34,2023
828,6534.0,CUR_FIE_IN,2023-08-22,1.0,0.0,1.0,0.0,45.0,20.0,25.0,0.022222222222222223,0.04,0.0,0.24444444444444444,1.0,34,2023
836,6946.0,WIS_COO_2,2023-08-22,0.0,0.0,0.0,0.0,295.0,206.0,89.0,0.0,0.0,0.0,0.9796610169491525,0.0,34,2023
830,6536.0,DIP_PAT,2023-08-22,24.0,9.0,15.0,0.0,1602.0,817.0,785.0,0.0149812734082397,0.01910828025477707,0.011015911872705019,0.8233458177278402,24.0,34,2023
831,6537.0,PAT_FIE_IN,2023-08-22,0.0,0.0,0.0,0.0,107.0,36.0,71.0,0.0,0.0,0.0,0.24299065420560745,0.0,34,2023
832,6918.0,SMI_HOF,2023-08-22,5.0,1.0,4.0,0.0,444.0,244.0,200.0,0.01126126126126126,0.02,0.004098360655737705,0.9774774774774775,5.0,34,2023
834,6930.0,WIS_COO,2023-08-22,69.0,46.0,23.0,5.0,1367.0,880.0,487.0,0.05047549378200439,0.04722792607802875,0.05227272727272727,0.6495976591075348,74.0,34,2023
824,6530.0,FLE_FOR_OUT,2023-08-22,1.0,1.0,0.0,0.0,27.0,16.0,11.0,0.037037037037037035,0.0,0.0625,0.8518518518518519,1.0,34,2023
796,6474.0,GRS_FIE_OUT,2023-08-23,35.0,19.0,16.0,6.0,725.0,510.0,215.0,0.04827586206896552,0.07441860465116279,0.03725490196078431,0.2510344827586207,41.0,34,2023
795,6473.0,GRS_ORC_IN,2023-08-23,43.0,20.0,23.0,2.0,558.0,236.0,322.0,0.07706093189964158,0.07142857142857142,0.0847457627118644,0.3853046594982079,45.0,34,2023
794,6472.0,GRS_ORC_OUT,2023-08-23,37.0,26.0,11.0,14.0,573.0,253.0,320.0,0.06457242582897033,0.034375,0.10276679841897234,0.32809773123909247,51.0,34,2023
793,6471.0,OLE_FIE_IN,2023-08-23,139.0,14.0,125.0,14.0,885.0,174.0,711.0,0.15706214689265538,0.17580872011251758,0.08045977011494253,0.456497175141243,153.0,34,2023
792,6470.0,OLE_FIE_OUT,2023-08-23,34.0,2.0,32.0,13.0,545.0,151.0,394.0,0.062385321100917435,0.08121827411167512,0.013245033112582781,0.30825688073394497,47.0,34,2023
788,6466.0,KIR_ORC_OUT,2023-08-23,34.0,21.0,13.0,0.0,413.0,309.0,104.0,0.08232445520581114,0.125,0.06796116504854369,0.11864406779661017,34.0,34,2023
790,6468.0,OLE_FOR_OUT,2023-08-23,39.0,5.0,34.0,5.0,367.0,126.0,241.0,0.10626702997275204,0.14107883817427386,0.03968253968253968,0.4087193460490463,44.0,34,2023
789,6467.0,KIR_ORC_IN,2023-08-23,7.0,2.0,5.0,0.0,174.0,122.0,52.0,0.040229885057471264,0.09615384615384616,0.01639344262295082,0.08620689655172414,7.0,34,2023
797,6475.0,GRS_FIE_IN,2023-08-23,0.0,0.0,0.0,0.0,247.0,123.0,124.0,0.0,0.0,0.0,0.012145748987854251,0.0,34,2023
787,6465.0,KIR_FOR_IN,2023-08-23,1.0,0.0,1.0,0.0,18.0,8.0,10.0,0.05555555555555555,0.1,0.0,0.1111111111111111,1.0,34,2023
791,6469.0,OLE_FOR_IN,2023-08-23,2.0,1.0,1.0,0.0,49.0,7.0,42.0,0.04081632653061224,0.023809523809523808,0.14285714285714285,0.2040816326530612,2.0,34,2023
798,6476.0,GRN_ORC_OUT,2023-08-23,133.0,65.0,68.0,15.0,942.0,416.0,526.0,0.14118895966029724,0.12927756653992395,0.15625,0.3853503184713376,148.0,34,2023
786,6464.0,KIR_FOR_OUT,2023-08-23,2.0,0.0,2.0,0.0,215.0,181.0,34.0,0.009302325581395349,0.058823529411764705,0.0,0.018604651162790697,2.0,34,2023
800,6478.0,GRN_FIE_OUT,2023-08-23,36.0,11.0,25.0,1.0,462.0,218.0,244.0,0.07792207792207792,0.10245901639344263,0.05045871559633028,0.5281385281385281,37.0,34,2023
801,6479.0,GRN_FIE_IN,2023-08-23,114.0,45.0,69.0,16.0,652.0,305.0,347.0,0.17484662576687116,0.1988472622478386,0.14754098360655737,0.5674846625766871,130.0,34,2023
802,6480.0,IND_ORC_OUT,2023-08-23,45.0,23.0,22.0,5.0,233.0,132.0,101.0,0.19313304721030042,0.21782178217821782,0.17424242424242425,0.6394849785407726,50.0,34,2023
803,6481.0,IND_ORC_IN,2023-08-23,12.0,5.0,7.0,1.0,209.0,92.0,117.0,0.05741626794258373,0.05982905982905983,0.05434782608695652,0.6172248803827751,13.0,34,2023
804,6482.0,IND_ORC_OUT_2,2023-08-23,27.0,17.0,10.0,1.0,299.0,179.0,120.0,0.0903010033444816,0.08333333333333333,0.09497206703910614,0.4816053511705686,28.0,34,2023
805,6483.0,IND_ORC_IN_2,2023-08-23,8.0,5.0,3.0,0.0,101.0,51.0,50.0,0.07920792079207921,0.06,0.09803921568627451,0.504950495049505,8.0,34,2023
806,6484.0,EVE_ORC_OUT,2023-08-23,0.0,0.0,0.0,0.0,29.0,7.0,22.0,0.0,0.0,0.0,0.10344827586206896,0.0,34,2023
807,6485.0,EVE_ORC_IN,2023-08-23,0.0,0.0,0.0,0.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,34,2023
808,6486.0,EVE_FOR_OUT,2023-08-23,1.0,0.0,1.0,0.0,8.0,3.0,5.0,0.125,0.2,0.0,0.125,1.0,34,2023
809,6487.0,EVE_FOR_IN,2023-08-23,0.0,0.0,0.0,0.0,15.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,34,2023
810,6488.0,EVE_FIE_OUT,2023-08-23,0.0,0.0,0.0,0.0,45.0,31.0,14.0,0.0,0.0,0.0,0.0,0.0,34,2023
811,6489.0,EVE_FIE_IN,2023-08-23,0.0,0.0,0.0,0.0,51.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,34,2023
799,6477.0,GRN_ORC_IN,2023-08-23,112.0,56.0,56.0,14.0,877.0,310.0,567.0,0.12770809578107184,0.09876543209876543,0.18064516129032257,0.38426453819840367,126.0,34,2023
780,6880.0,GAB_STE,2023-08-28,5.0,1.0,4.0,2.0,729.0,414.0,315.0,0.006858710562414266,0.012698412698412698,0.0024154589371980675,0.9766803840877915,7.0,35,2023
782,6932.0,WIS_COO,2023-08-28,133.0,70.0,63.0,2.0,1367.0,880.0,487.0,0.09729334308705194,0.1293634496919918,0.07954545454545454,0.7468910021945867,135.0,35,2023
784,6948.0,WIS_COO_2,2023-08-28,0.0,0.0,0.0,0.0,295.0,206.0,89.0,0.0,0.0,0.0,0.9796610169491525,0.0,35,2023
781,6881.0,GAB_STE,2023-08-28,0.0,0.0,0.0,0.0,729.0,414.0,315.0,0.0,0.0,0.0,0.9766803840877915,0.0,35,2023
760,6548.0,DIP_CUR,2023-08-29,1.0,0.0,1.0,0.0,1308.0,655.0,653.0,0.0007645259938837921,0.0015313935681470138,0.0,0.9648318042813455,1.0,35,2023
750,6538.0,POV_DUN,2023-08-29,0.0,0.0,0.0,0.0,275.0,185.0,90.0,0.0,0.0,0.0,0.9636363636363636,0.0,35,2023
752,6540.0,DUN_FIE_IN,2023-08-29,0.0,0.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,0.875,0.0,35,2023
753,6541.0,DUN_FOR_OUT,2023-08-29,0.0,0.0,0.0,0.0,14.0,4.0,10.0,0.0,0.0,0.0,0.07142857142857142,0.0,35,2023
754,6542.0,DUN_FOR_IN,2023-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,35,2023
756,6544.0,DIP_FLE,2023-08-29,0.0,0.0,0.0,3.0,1556.0,780.0,776.0,0.0,0.0,0.0,0.9832904884318766,3.0,35,2023
757,6545.0,FLE_FIE_IN,2023-08-29,0.0,0.0,0.0,0.0,110.0,46.0,64.0,0.0,0.0,0.0,0.6454545454545454,0.0,35,2023
758,6546.0,FLE_FOR_OUT,2023-08-29,0.0,0.0,0.0,0.0,27.0,16.0,11.0,0.0,0.0,0.0,0.8518518518518519,0.0,35,2023
759,6547.0,FLE_FOR_IN,2023-08-29,0.0,0.0,0.0,0.0,16.0,9.0,7.0,0.0,0.0,0.0,0.9375,0.0,35,2023
764,6552.0,DIP_PAT,2023-08-29,39.0,17.0,22.0,10.0,1602.0,817.0,785.0,0.024344569288389514,0.02802547770700637,0.0208078335373317,0.8476903870162297,49.0,35,2023
769,6577.0,OLE_FOR_IN,2023-08-29,0.0,0.0,0.0,0.0,49.0,7.0,42.0,0.0,0.0,0.0,0.2040816326530612,0.0,35,2023
